Age,Premium
53,11100
26,5700
58,12100
51,10700
38,8100
68,14100
55,11500
70,14500
39,8300
51,10700
27,5900
74,15300
72,14900
73,15100
68,14100
31,6700
57,11900
69,14300
62,12900
28,6100
49,10300
42,8900
63,13100
46,9700
51,10700
48,10100
52,10900
65,13500
56,11700
68,14100
57,11900
65,13500
53,11100
21,4700
69,14300
69,14300
58,12100
48,10100
62,12900
35,7500
37,7900
21,4700
38,8100
68,14100
64,13300
69,14300
21,4700
37,7900
27,5900
50,10500
19,4300
25,5500
50,10500
34,7300
19,4300
58,12100
22,4900
59,12300
18,4100
69,14300
64,13300
59,12300
24,5300
56,11700
50,10500
51,10700
31,6700
22,4900
53,11100
41,8700
61,12700
65,13500
28,6100
27,5900
31,6700
74,15300
24,5300
22,4900
51,10700
29,6300
39,8300
45,9500
33,7100
51,10700
33,7100
37,7900
26,5700
71,14700
33,7100
40,8500
67,13900
53,11100
27,5900
62,12900
29,6300
41,8700
66,13700
18,4100
49,10300
21,4700
51,10700
22,4900
20,4500
72,14900
69,14300
60,12500
33,7100
22,4900
36,7700
30,6500
45,9500
69,14300
68,14100
31,6700
36,7700
45,9500
61,12700
30,6500
39,8300
59,12300
48,10100
66,13700
32,6900
67,13900
29,6300
35,7500
38,8100
39,8300
54,11300
43,9100
24,5300
73,15100
37,7900
35,7500
27,5900
26,5700
48,10100
71,14700
44,9300
54,11300
39,8300
41,8700
25,5500
29,6300
60,12500
52,10900
40,8500
18,4100
26,5700
40,8500
31,6700
51,10700
72,14900
47,9900
21,4700
74,15300
43,9100
31,6700
57,11900
73,15100
24,5300
58,12100
65,13500
60,12500
20,4500
60,12500
70,14500
53,11100
69,14300
34,7300
65,13500
61,12700
40,8500
68,14100
53,11100
72,14900
19,4300
62,12900
70,14500
26,5700
56,11700
36,7700
63,13100
26,5700
39,8300
18,4100
51,10700
23,5100
25,5500
28,6100
40,8500
28,6100
18,4100
43,9100
19,4300
61,12700
33,7100
31,6700
42,8900
38,8100
38,8100
33,7100
62,12900
22,4900
42,8900
36,7700
28,6100
61,12700
25,5500
53,11100
20,4500
61,12700
27,5900
24,5300
44,9300
35,7500
55,11500
63,13100
62,12900
74,15300
45,9500
51,10700
23,5100
43,9100
37,7900
74,15300
30,6500
49,10300
19,4300
34,7300
23,5100
70,14500
23,5100
49,10300
40,8500
55,11500
40,8500
61,12700
59,12300
25,5500
48,10100
53,11100
65,13500
32,6900
39,8300
63,13100
40,8500
29,6300
47,9900
19,4300
33,7100
51,10700
51,10700
68,14100
36,7700
51,10700
37,7900
52,10900
48,10100
26,5700
34,7300
64,13300
65,13500
62,12900
22,4900
34,7300
56,11700
58,12100
55,11500
33,7100
37,7900
31,6700
28,6100
39,8300
59,12300
38,8100
19,4300
40,8500
60,12500
34,7300
65,13500
24,5300
43,9100
27,5900
36,7700
36,7700
69,14300
72,14900
74,15300
43,9100
30,6500
30,6500
45,9500
45,9500
35,7500
36,7700
19,4300
51,10700
67,13900
24,5300
65,13500
34,7300
35,7500
54,11300
55,11500
24,5300
69,14300
60,12500
33,7100
48,10100
47,9900
21,4700
44,9300
30,6500
71,14700
45,9500
54,11300
47,9900
59,12300
45,9500
23,5100
20,4500
48,10100
24,5300
70,14500
47,9900
66,13700
18,4100
33,7100
58,12100
18,4100
53,11100
56,11700
26,5700
35,7500
45,9500
25,5500
64,13300
49,10300
31,6700
59,12300
55,11500
34,7300
40,8500
29,6300
36,7700
30,6500
68,14100
22,4900
37,7900
46,9700
54,11300
44,9300
30,6500
25,5500
61,12700
54,11300
57,11900
40,8500
23,5100
42,8900
54,11300
63,13100
65,13500
47,9900
18,4100
22,4900
44,9300
24,5300
69,14300
57,11900
27,5900
68,14100
18,4100
32,6900
38,8100
19,4300
54,11300
31,6700
24,5300
31,6700
64,13300
19,4300
47,9900
69,14300
29,6300
55,11500
43,9100
30,6500
21,4700
24,5300
31,6700
19,4300
49,10300
50,10500
73,15100
37,7900
20,4500
18,4100
46,9700
74,15300
35,7500
66,13700
66,13700
18,4100
37,7900
48,10100
35,7500
29,6300
37,7900
20,4500
59,12300
39,8300
48,10100
24,5300
39,8300
46,9700
49,10300
74,15300
34,7300
68,14100
68,14100
38,8100
61,12700
71,14700
42,8900
56,11700
25,5500
25,5500
48,10100
32,6900
35,7500
42,8900
41,8700
45,9500
22,4900
62,12900
23,5100
69,14300
74,15300
64,13300
52,10900
47,9900
66,13700
41,8700
57,11900
53,11100
57,11900
20,4500
31,6700
29,6300
32,6900
31,6700
31,6700
67,13900
65,13500
73,15100
45,9500
48,10100
59,12300
21,4700
36,7700
36,7700
34,7300
56,11700
64,13300
32,6900
48,10100
51,10700
46,9700
73,15100
57,11900
23,5100
66,13700
70,14500
51,10700
37,7900
53,11100
63,13100
40,8500
50,10500
61,12700
51,10700
31,6700
46,9700
29,6300
60,12500
68,14100
26,5700
21,4700
46,9700
45,9500
71,14700
31,6700
45,9500
37,7900
18,4100
66,13700
28,6100
25,5500
64,13300
53,11100
32,6900
19,4300
70,14500
31,6700
45,9500
55,11500
18,4100
44,9300
56,11700
65,13500
60,12500
57,11900
38,8100
23,5100
57,11900
30,6500
23,5100
55,11500
35,7500
34,7300
44,9300
39,8300
33,7100
44,9300
52,10900
66,13700
19,4300
64,13300
72,14900
62,12900
40,8500
28,6100
50,10500
49,10300
40,8500
37,7900
25,5500
64,13300
73,15100
50,10500
50,10500
52,10900
59,12300
48,10100
39,8300
71,14700
52,10900
32,6900
68,14100
22,4900
70,14500
34,7300
65,13500
41,8700
40,8500
41,8700
50,10500
54,11300
73,15100
60,12500
26,5700
26,5700
46,9700
45,9500
51,10700
33,7100
60,12500
32,6900
34,7300
32,6900
60,12500
54,11300
62,12900
53,11100
31,6700
21,4700
71,14700
56,11700
63,13100
37,7900
68,14100
33,7100
37,7900
37,7900
35,7500
31,6700
66,13700
45,9500
55,11500
22,4900
74,15300
25,5500
41,8700
66,13700
44,9300
27,5900
24,5300
35,7500
56,11700
66,13700
36,7700
52,10900
35,7500
33,7100
47,9900
69,14300
72,14900
59,12300
35,7500
55,11500
35,7500
21,4700
54,11300
26,5700
68,14100
52,10900
46,9700
50,10500
41,8700
48,10100
66,13700
34,7300
70,14500
41,8700
52,10900
57,11900
73,15100
67,13900
34,7300
63,13100
68,14100
56,11700
58,12100
66,13700
73,15100
74,15300
57,11900
65,13500
19,4300
29,6300
38,8100
45,9500
57,11900
48,10100
29,6300
24,5300
63,13100
47,9900
33,7100
33,7100
74,15300
30,6500
26,5700
24,5300
65,13500
33,7100
48,10100
72,14900
27,5900
38,8100
30,6500
53,11100
26,5700
64,13300
66,13700
25,5500
37,7900
55,11500
31,6700
41,8700
21,4700
26,5700
58,12100
27,5900
28,6100
32,6900
60,12500
33,7100
21,4700
40,8500
54,11300
58,12100
57,11900
32,6900
63,13100
66,13700
51,10700
38,8100
44,9300
27,5900
27,5900
56,11700
28,6100
47,9900
58,12100
44,9300
44,9300
65,13500
40,8500
63,13100
28,6100
52,10900
31,6700
74,15300
49,10300
36,7700
58,12100
26,5700
71,14700
61,12700
54,11300
19,4300
21,4700
73,15100
43,9100
30,6500
25,5500
22,4900
46,9700
32,6900
31,6700
32,6900
42,8900
56,11700
58,12100
43,9100
60,12500
31,6700
26,5700
46,9700
58,12100
27,5900
43,9100
63,13100
73,15100
48,10100
72,14900
64,13300
42,8900
49,10300
23,5100
56,11700
30,6500
23,5100
64,13300
47,9900
32,6900
23,5100
46,9700
74,15300
52,10900
20,4500
58,12100
33,7100
25,5500
25,5500
41,8700
63,13100
55,11500
44,9300
35,7500
50,10500
44,9300
64,13300
23,5100
21,4700
59,12300
21,4700
45,9500
67,13900
45,9500
71,14700
25,5500
53,11100
68,14100
40,8500
28,6100
74,15300
33,7100
61,12700
68,14100
21,4700
43,9100
55,11500
43,9100
69,14300
29,6300
27,5900
43,9100
20,4500
18,4100
32,6900
52,10900
18,4100
19,4300
45,9500
29,6300
32,6900
57,11900
29,6300
56,11700
20,4500
26,5700
60,12500
59,12300
24,5300
28,6100
70,14500
31,6700
37,7900
34,7300
67,13900
59,12300
45,9500
28,6100
23,5100
55,11500
67,13900
57,11900
68,14100
24,5300
54,11300
39,8300
32,6900
36,7700
31,6700
21,4700
43,9100
45,9500
34,7300
48,10100
47,9900
46,9700
49,10300
47,9900
27,5900
53,11100
47,9900
55,11500
18,4100
72,14900
18,4100
74,15300
59,12300
52,10900
74,15300
38,8100
35,7500
61,12700
25,5500
64,13300
59,12300
36,7700
71,14700
40,8500
71,14700
46,9700
45,9500
48,10100
65,13500
27,5900
55,11500
45,9500
35,7500
37,7900
29,6300
70,14500
51,10700
53,11100
23,5100
50,10500
36,7700
74,15300
22,4900
44,9300
54,11300
19,4300
29,6300
19,4300
46,9700
48,10100
25,5500
65,13500
67,13900
71,14700
28,6100
52,10900
72,14900
21,4700
49,10300
49,10300
67,13900
47,9900
46,9700
59,12300
23,5100
64,13300
59,12300
60,12500
25,5500
41,8700
34,7300
68,14100
44,9300
60,12500
69,14300
70,14500
43,9100
42,8900
66,13700
39,8300
33,7100
43,9100
28,6100
29,6300
40,8500
71,14700
49,10300
27,5900
18,4100
42,8900
53,11100
27,5900
20,4500
72,14900
63,13100
21,4700
72,14900
48,10100
38,8100
44,9300
23,5100
21,4700
23,5100
29,6300
62,12900
47,9900
60,12500
36,7700
39,8300
36,7700
34,7300
51,10700
70,14500
31,6700
51,10700
62,12900
25,5500
38,8100
33,7100
73,15100
39,8300
41,8700
72,14900
70,14500
32,6900
48,10100
44,9300
24,5300
31,6700
46,9700
25,5500
55,11500
52,10900
65,13500
63,13100
67,13900
36,7700
37,7900
47,9900
70,14500
45,9500
48,10100
42,8900
30,6500
72,14900
74,15300
46,9700
70,14500
35,7500
30,6500
52,10900
68,14100
72,14900
29,6300
24,5300
58,12100
33,7100
21,4700
30,6500
49,10300
33,7100
72,14900
40,8500
44,9300
63,13100
50,10500
45,9500
20,4500
56,11700
32,6900
44,9300
30,6500
65,13500
51,10700
68,14100
62,12900
38,8100
71,14700
71,14700
28,6100
57,11900
60,12500
47,9900
68,14100
54,11300
74,15300
32,6900
48,10100
70,14500
35,7500
47,9900
73,15100
42,8900
60,12500
55,11500
56,11700
63,13100
58,12100
59,12300
52,10900
53,11100
70,14500
53,11100
27,5900
45,9500
42,8900
19,4300
54,11300
49,10300
30,6500
46,9700
32,6900
34,7300
62,12900
27,5900
50,10500
40,8500
18,4100
51,10700
41,8700
41,8700
21,4700
19,4300
49,10300
49,10300
63,13100
23,5100
52,10900
33,7100
30,6500
41,8700
71,14700
62,12900
37,7900
22,4900
27,5900
54,11300
60,12500
64,13300
19,4300
48,10100
31,6700
61,12700
26,5700
74,15300
62,12900
41,8700
52,10900
32,6900
37,7900
46,9700
33,7100
41,8700
49,10300
21,4700
59,12300
40,8500
74,15300
50,10500
44,9300
55,11500
53,11100
28,6100
41,8700
48,10100
71,14700
73,15100
18,4100
58,12100
61,12700
74,15300
19,4300
18,4100
39,8300
68,14100
29,6300
19,4300
57,11900
56,11700
36,7700
39,8300
54,11300
30,6500
74,15300
74,15300
41,8700
64,13300
59,12300
22,4900
28,6100
50,10500
60,12500
46,9700
70,14500
32,6900
57,11900
74,15300
19,4300
32,6900
22,4900
72,14900
54,11300
71,14700
23,5100
74,15300
22,4900
61,12700
38,8100
71,14700
43,9100
57,11900
50,10500
66,13700
40,8500
21,4700
67,13900
73,15100
68,14100
40,8500
53,11100
20,4500
61,12700
64,13300
65,13500
67,13900
69,14300
32,6900
52,10900
45,9500
20,4500
37,7900
25,5500
23,5100
43,9100
36,7700
36,7700
38,8100
30,6500
22,4900
62,12900
28,6100
51,10700
70,14500
46,9700
24,5300
73,15100
20,4500
35,7500
58,12100
25,5500
53,11100
30,6500
46,9700
63,13100
35,7500
36,7700
36,7700
40,8500
69,14300
53,11100
68,14100
70,14500
71,14700
34,7300
44,9300
38,8100
36,7700
33,7100
37,7900
21,4700
29,6300
21,4700
50,10500
35,7500
65,13500
18,4100
74,15300
62,12900
41,8700
55,11500
18,4100
72,14900
21,4700
61,12700
34,7300
61,12700
69,14300
33,7100
47,9900
22,4900
68,14100
47,9900
43,9100
50,10500
69,14300
43,9100
41,8700
57,11900
70,14500
30,6500
25,5500
74,15300
68,14100
67,13900
71,14700
43,9100
32,6900
48,10100
55,11500
36,7700
51,10700
44,9300
24,5300
48,10100
20,4500
33,7100
59,12300
18,4100
30,6500
41,8700
29,6300
19,4300
43,9100
23,5100
47,9900
40,8500
41,8700
67,13900
29,6300
27,5900
35,7500
25,5500
46,9700
31,6700
19,4300
71,14700
62,12900
68,14100
20,4500
62,12900
37,7900
66,13700
68,14100
48,10100
70,14500
35,7500
55,11500
40,8500
39,8300
72,14900
21,4700
29,6300
61,12700
25,5500
39,8300
24,5300
48,10100
46,9700
28,6100
42,8900
48,10100
34,7300
48,10100
67,13900
41,8700
29,6300
29,6300
43,9100
63,13100
58,12100
27,5900
38,8100
18,4100
36,7700
56,11700
45,9500
30,6500
59,12300
37,7900
41,8700
70,14500
33,7100
33,7100
22,4900
19,4300
26,5700
20,4500
59,12300
51,10700
48,10100
67,13900
24,5300
58,12100
62,12900
49,10300
71,14700
37,7900
66,13700
68,14100
64,13300
68,14100
58,12100
29,6300
22,4900
31,6700
31,6700
31,6700
42,8900
71,14700
32,6900
23,5100
53,11100
25,5500
59,12300
40,8500
30,6500
48,10100
61,12700
20,4500
59,12300
33,7100
72,14900
55,11500
47,9900
29,6300
57,11900
61,12700
40,8500
25,5500
23,5100
37,7900
29,6300
49,10300
54,11300
43,9100
37,7900
22,4900
63,13100
19,4300
39,8300
60,12500
63,13100
45,9500
61,12700
45,9500
37,7900
62,12900
39,8300
19,4300
25,5500
35,7500
51,10700
47,9900
43,9100
51,10700
33,7100
73,15100
35,7500
24,5300
57,11900
43,9100
55,11500
24,5300
25,5500
42,8900
27,5900
33,7100
23,5100
28,6100
66,13700
69,14300
38,8100
18,4100
54,11300
23,5100
54,11300
40,8500
66,13700
46,9700
56,11700
73,15100
32,6900
63,13100
62,12900
54,11300
63,13100
42,8900
52,10900
69,14300
63,13100
59,12300
44,9300
24,5300
73,15100
40,8500
59,12300
63,13100
19,4300
28,6100
47,9900
37,7900
52,10900
32,6900
47,9900
73,15100
29,6300
58,12100
26,5700
35,7500
53,11100
70,14500
21,4700
72,14900
64,13300
42,8900
45,9500
38,8100
23,5100
52,10900
74,15300
30,6500
50,10500
73,15100
70,14500
23,5100
29,6300
45,9500
34,7300
51,10700
60,12500
21,4700
40,8500
53,11100
58,12100
38,8100
45,9500
66,13700
38,8100
51,10700
24,5300
71,14700
39,8300
26,5700
45,9500
68,14100
26,5700
30,6500
26,5700
52,10900
38,8100
53,11100
26,5700
71,14700
20,4500
71,14700
68,14100
30,6500
69,14300
23,5100
21,4700
69,14300
58,12100
49,10300
18,4100
45,9500
47,9900
37,7900
50,10500
41,8700
33,7100
58,12100
45,9500
59,12300
53,11100
23,5100
44,9300
68,14100
44,9300
32,6900
28,6100
49,10300
18,4100
26,5700
56,11700
29,6300
70,14500
54,11300
33,7100
67,13900
32,6900
36,7700
32,6900
28,6100
29,6300
55,11500
30,6500
29,6300
55,11500
45,9500
35,7500
31,6700
49,10300
52,10900
67,13900
54,11300
29,6300
18,4100
62,12900
39,8300
63,13100
22,4900
56,11700
38,8100
54,11300
32,6900
26,5700
72,14900
48,10100
32,6900
28,6100
71,14700
47,9900
68,14100
53,11100
20,4500
38,8100
42,8900
73,15100
70,14500
73,15100
61,12700
61,12700
45,9500
23,5100
30,6500
33,7100
55,11500
43,9100
61,12700
44,9300
20,4500
47,9900
67,13900
38,8100
35,7500
22,4900
39,8300
41,8700
63,13100
20,4500
48,10100
60,12500
74,15300
18,4100
24,5300
24,5300
38,8100
36,7700
57,11900
26,5700
59,12300
27,5900
54,11300
30,6500
62,12900
48,10100
20,4500
64,13300
38,8100
44,9300
51,10700
24,5300
29,6300
27,5900
54,11300
22,4900
31,6700
71,14700
19,4300
24,5300
61,12700
24,5300
70,14500
37,7900
63,13100
66,13700
70,14500
68,14100
72,14900
41,8700
21,4700
48,10100
54,11300
23,5100
42,8900
21,4700
63,13100
62,12900
51,10700
58,12100
58,12100
61,12700
22,4900
19,4300
36,7700
39,8300
24,5300
67,13900
51,10700
44,9300
38,8100
52,10900
64,13300
63,13100
46,9700
36,7700
52,10900
38,8100
34,7300
69,14300
45,9500
19,4300
67,13900
20,4500
28,6100
61,12700
28,6100
62,12900
43,9100
26,5700
28,6100
67,13900
64,13300
25,5500
58,12100
26,5700
19,4300
40,8500
33,7100
62,12900
28,6100
64,13300
65,13500
42,8900
45,9500
49,10300
53,11100
33,7100
44,9300
20,4500
49,10300
74,15300
42,8900
35,7500
20,4500
40,8500
29,6300
41,8700
18,4100
40,8500
59,12300
28,6100
47,9900
66,13700
25,5500
47,9900
65,13500
72,14900
34,7300
33,7100
19,4300
39,8300
28,6100
43,9100
21,4700
49,10300
38,8100
65,13500
40,8500
63,13100
24,5300
69,14300
50,10500
48,10100
38,8100
57,11900
19,4300
35,7500
24,5300
29,6300
43,9100
51,10700
22,4900
68,14100
63,13100
30,6500
63,13100
44,9300
62,12900
36,7700
61,12700
68,14100
18,4100
54,11300
50,10500
65,13500
19,4300
31,6700
63,13100
61,12700
42,8900
51,10700
43,9100
65,13500
45,9500
65,13500
46,9700
56,11700
60,12500
40,8500
19,4300
29,6300
32,6900
20,4500
46,9700
32,6900
47,9900
41,8700
31,6700
62,12900
20,4500
28,6100
44,9300
25,5500
65,13500
30,6500
69,14300
39,8300
32,6900
64,13300
48,10100
37,7900
20,4500
61,12700
57,11900
50,10500
54,11300
28,6100
36,7700
21,4700
62,12900
21,4700
20,4500
23,5100
57,11900
44,9300
33,7100
65,13500
29,6300
52,10900
39,8300
56,11700
32,6900
18,4100
52,10900
46,9700
66,13700
44,9300
65,13500
50,10500
40,8500
71,14700
39,8300
66,13700
38,8100
43,9100
21,4700
49,10300
64,13300
42,8900
56,11700
70,14500
43,9100
21,4700
64,13300
35,7500
50,10500
31,6700
40,8500
32,6900
31,6700
41,8700
65,13500
46,9700
52,10900
42,8900
20,4500
50,10500
51,10700
37,7900
26,5700
25,5500
49,10300
19,4300
21,4700
32,6900
63,13100
56,11700
21,4700
43,9100
71,14700
66,13700
65,13500
39,8300
42,8900
59,12300
67,13900
29,6300
40,8500
56,11700
48,10100
50,10500
59,12300
70,14500
59,12300
18,4100
54,11300
60,12500
61,12700
27,5900
41,8700
59,12300
28,6100
49,10300
22,4900
20,4500
49,10300
70,14500
46,9700
50,10500
59,12300
40,8500
30,6500
25,5500
47,9900
72,14900
22,4900
65,13500
56,11700
52,10900
50,10500
56,11700
39,8300
62,12900
71,14700
74,15300
35,7500
28,6100
27,5900
50,10500
59,12300
72,14900
47,9900
21,4700
64,13300
74,15300
44,9300
20,4500
58,12100
21,4700
55,11500
70,14500
43,9100
37,7900
33,7100
19,4300
47,9900
19,4300
30,6500
32,6900
21,4700
30,6500
32,6900
39,8300
41,8700
21,4700
31,6700
69,14300
66,13700
39,8300
26,5700
43,9100
18,4100
34,7300
21,4700
31,6700
30,6500
53,11100
50,10500
30,6500
43,9100
39,8300
38,8100
65,13500
32,6900
69,14300
52,10900
35,7500
20,4500
35,7500
36,7700
65,13500
27,5900
44,9300
24,5300
73,15100
59,12300
65,13500
69,14300
62,12900
30,6500
46,9700
34,7300
61,12700
71,14700
66,13700
45,9500
33,7100
58,12100
43,9100
73,15100
23,5100
37,7900
68,14100
37,7900
29,6300
57,11900
59,12300
65,13500
61,12700
51,10700
56,11700
52,10900
57,11900
64,13300
27,5900
43,9100
73,15100
33,7100
64,13300
20,4500
44,9300
52,10900
47,9900
56,11700
59,12300
73,15100
47,9900
72,14900
29,6300
65,13500
18,4100
48,10100
71,14700
63,13100
49,10300
59,12300
70,14500
30,6500
61,12700
30,6500
71,14700
72,14900
22,4900
46,9700
61,12700
23,5100
68,14100
41,8700
23,5100
71,14700
38,8100
38,8100
64,13300
24,5300
47,9900
55,11500
49,10300
26,5700
72,14900
45,9500
50,10500
43,9100
64,13300
21,4700
20,4500
71,14700
69,14300
27,5900
36,7700
31,6700
36,7700
73,15100
64,13300
22,4900
50,10500
19,4300
66,13700
42,8900
31,6700
58,12100
28,6100
46,9700
56,11700
36,7700
59,12300
37,7900
25,5500
70,14500
25,5500
44,9300
62,12900
60,12500
50,10500
46,9700
22,4900
61,12700
53,11100
24,5300
33,7100
36,7700
70,14500
73,15100
71,14700
59,12300
51,10700
19,4300
52,10900
58,12100
48,10100
37,7900
24,5300
50,10500
44,9300
23,5100
50,10500
23,5100
30,6500
60,12500
56,11700
53,11100
32,6900
70,14500
37,7900
26,5700
49,10300
35,7500
25,5500
24,5300
34,7300
46,9700
53,11100
21,4700
45,9500
65,13500
46,9700
33,7100
67,13900
33,7100
73,15100
53,11100
56,11700
43,9100
65,13500
34,7300
41,8700
70,14500
44,9300
70,14500
36,7700
43,9100
43,9100
58,12100
27,5900
31,6700
68,14100
73,15100
33,7100
70,14500
29,6300
53,11100
43,9100
53,11100
72,14900
62,12900
57,11900
37,7900
28,6100
47,9900
41,8700
50,10500
64,13300
33,7100
21,4700
55,11500
41,8700
23,5100
30,6500
23,5100
58,12100
61,12700
48,10100
18,4100
30,6500
40,8500
42,8900
29,6300
52,10900
64,13300
26,5700
42,8900
24,5300
24,5300
66,13700
49,10300
42,8900
54,11300
71,14700
34,7300
62,12900
24,5300
34,7300
73,15100
25,5500
29,6300
40,8500
18,4100
43,9100
38,8100
68,14100
59,12300
54,11300
30,6500
45,9500
45,9500
67,13900
51,10700
58,12100
46,9700
68,14100
57,11900
63,13100
31,6700
39,8300
64,13300
56,11700
65,13500
55,11500
31,6700
19,4300
73,15100
55,11500
50,10500
39,8300
61,12700
59,12300
52,10900
48,10100
59,12300
66,13700
70,14500
18,4100
58,12100
32,6900
41,8700
64,13300
24,5300
33,7100
48,10100
41,8700
46,9700
42,8900
36,7700
42,8900
65,13500
22,4900
19,4300
50,10500
47,9900
51,10700
29,6300
71,14700
56,11700
56,11700
62,12900
26,5700
49,10300
37,7900
74,15300
30,6500
26,5700
46,9700
64,13300
18,4100
66,13700
61,12700
56,11700
18,4100
26,5700
46,9700
63,13100
66,13700
47,9900
55,11500
43,9100
44,9300
72,14900
57,11900
30,6500
25,5500
49,10300
19,4300
28,6100
25,5500
53,11100
72,14900
19,4300
36,7700
43,9100
25,5500
44,9300
25,5500
36,7700
62,12900
21,4700
29,6300
23,5100
57,11900
36,7700
36,7700
70,14500
70,14500
28,6100
19,4300
60,12500
37,7900
37,7900
20,4500
71,14700
70,14500
48,10100
64,13300
31,6700
50,10500
42,8900
59,12300
51,10700
41,8700
49,10300
22,4900
23,5100
73,15100
58,12100
72,14900
29,6300
19,4300
55,11500
71,14700
31,6700
69,14300
33,7100
55,11500
21,4700
65,13500
49,10300
39,8300
63,13100
74,15300
57,11900
43,9100
37,7900
33,7100
44,9300
42,8900
41,8700
19,4300
39,8300
73,15100
49,10300
48,10100
74,15300
27,5900
25,5500
21,4700
33,7100
68,14100
67,13900
52,10900
44,9300
59,12300
43,9100
22,4900
51,10700
72,14900
35,7500
53,11100
71,14700
39,8300
32,6900
38,8100
31,6700
45,9500
70,14500
68,14100
18,4100
74,15300
24,5300
64,13300
68,14100
42,8900
57,11900
69,14300
22,4900
36,7700
31,6700
70,14500
46,9700
25,5500
28,6100
25,5500
61,12700
38,8100
41,8700
59,12300
61,12700
23,5100
25,5500
61,12700
33,7100
27,5900
67,13900
26,5700
58,12100
51,10700
27,5900
63,13100
20,4500
49,10300
42,8900
36,7700
35,7500
22,4900
32,6900
65,13500
29,6300
49,10300
55,11500
23,5100
74,15300
60,12500
24,5300
60,12500
35,7500
25,5500
26,5700
33,7100
47,9900
18,4100
28,6100
64,13300
38,8100
30,6500
43,9100
48,10100
72,14900
40,8500
70,14500
43,9100
63,13100
53,11100
26,5700
67,13900
65,13500
43,9100
38,8100
39,8300
68,14100
70,14500
31,6700
66,13700
59,12300
70,14500
52,10900
42,8900
41,8700
40,8500
48,10100
25,5500
64,13300
20,4500
71,14700
49,10300
39,8300
46,9700
36,7700
30,6500
21,4700
37,7900
39,8300
48,10100
27,5900
73,15100
20,4500
55,11500
59,12300
28,6100
68,14100
31,6700
31,6700
27,5900
74,15300
19,4300
40,8500
36,7700
28,6100
66,13700
24,5300
72,14900
39,8300
61,12700
25,5500
23,5100
41,8700
46,9700
59,12300
65,13500
51,10700
49,10300
39,8300
70,14500
67,13900
74,15300
35,7500
20,4500
33,7100
66,13700
22,4900
21,4700
46,9700
22,4900
71,14700
26,5700
35,7500
33,7100
58,12100
24,5300
29,6300
26,5700
68,14100
59,12300
74,15300
26,5700
23,5100
31,6700
41,8700
72,14900
55,11500
38,8100
47,9900
30,6500
47,9900
64,13300
25,5500
51,10700
70,14500
44,9300
61,12700
33,7100
71,14700
60,12500
24,5300
51,10700
45,9500
57,11900
46,9700
24,5300
28,6100
49,10300
47,9900
52,10900
37,7900
22,4900
25,5500
